Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.079231,0.41526,0.20267,1.7799999999999994,176.53999999999996,0.0,0.10014,1.408100000000001,3.7747,0.58474,0.12972,0.3854000000000002,0.026529000000000025,0.10014,1513.6,0.2411500000000002,2.408100000000001,0.10014,0.026528999999999997,12.971000000000004,1.1292999999999997,0.12768,0.02099000000000001,0.21394,0.26277,0.19079999999999986,4.316100000000006,0.3770699999999998,5.1932,0.09930999999999995,0.027808,29.695999999999913,12.402,7.76,0.1265,3.7747,8.615899999999996,0.62285,0.033513000000000015,0.17614000000000019,0.10840999999999923,0.03382599999999997,40.298,27.326999999999998,0.590679999999999,1.2637999999999998,0.03351300000002766,0.12768,0.03382600000000002,1.1137999999999995,0.25983,0.08063399999999943,1.0879000000000003,1.1588000000000003,31625.0,0.15390000000000004,0.1355,0.8615300000000006,0.06517799999999996,28.140999999999963,13.357,25.125,14.527,7.0227,0
0.003414500000000001,1.3033,0.21821,2.3538000000000014,-4.257000000000062,-0.25107,0.003984600000000005,-0.24680999999999997,1.0621,-0.32167,0.003984600000000005,0.024722000000000133,0.026895999999999975,0.003984600000000005,14751.0,0.0247440000000001,0.7672799999999995,0.003984600000000005,0.0033231999999999984,70.235,2.0256000000000003,0.057049,0.002847699999999981,-0.25039,-0.3216699999999999,0.02430600000000016,0.5053199999999833,0.35160000000000036,4.3553,1.0343,0.0033231999999999984,52.1099999999999,7.0044,0.0437719999999997,0.057049,1.2188,0.1301600000000036,0.82046,0.04757900000000001,0.3948800000000001,0.5022499999999965,0.04757899999999998,96.11599999999999,25.881,0.014799000000000007,0.9223600000000012,74.59300000000002,0.028785000000000005,0.024007,0.29110000000000014,0.16118,0.14277000000000006,-0.5183200000000001,1.322,4945.1,0.058428000000000035,-0.010615,0.9415699999999996,-3.5506,5.196800000000053,14.103,49.065,7.4391,1.9319999999999986,0
0.047082,0.56367,0.19185,2.1441999999999997,-20.019000000000005,0.32158,0.055883,0.7740800000000014,1.0109,0.43633,0.075648,0.33328999999999986,0.066243,0.055883,3072.3,0.11880999999999986,1.7741000000000007,0.055883,0.055278999999999995,83.201,0.85222,8.598999999998025e-06,0.04657300000000003,0.057154999999999984,0.42599,0.10319000000000011,0.00043507000009412877,0.29955,7.099,0.55758,0.05527900000000002,63.4380000000001,5.774800000000001,1.7178,0.046211,1.0109,0.3259699999999981,0.83233,0.045710999999999974,0.08614299999999986,1.693800000000003,8.505999999991465e-06,124.59,41.391999999999996,0.20430999999999955,0.7698700000000009,86.86700000000002,-0.011076,-0.010956000000000021,0.637830000000001,0.16766999999999999,0.17316999999999938,0.6812499999999995,1.2995,2.144199999999728,0.045710999999999946,0.1079,0.9067400000000001,0.90758,4.386999999999944,8.818100000000001,60.538,6.0292,1.578399999999995,0
0.040089,0.77266,0.11724,1.1519999999999992,-26.314000000000078,0.0,0.040089,0.29421999999999926,0.91757,0.22734,0.086739,0.05198299999999989,0.05323699999999998,0.040089,5773.4,0.06322099999999997,1.2942,0.040089,0.04368999999999998,69.975,0.94407,0.086738,0.04369000000000001,0.06282299999999999,0.04814299999999998,0.06322099999999997,1.8593000000000757,1.0507,4.0477,0.83956,0.07458900000000002,338.69000000000005,1.0777,1.0755999999999997,0.086483,0.91757,2.240762499999988,0.22734,0.09425200000000003,0.004865800000000142,0.2697000000000003,0.09453,351.91,281.94,0.2278899999999986,0.9239200000000007,77.257,0.077978,0.084984,1.1498000000000008,0.77118,0.9279199999999999,2.0374,2.0374,1308.5,0.094252,0.17634,0.9563199999999998,0.0,5.216199999999958,1.294599999999999,306.77,1.1898,8.223399999999998,0
0.013249999999999998,0.11653999999999998,0.69782,6.9879,102.76999999999998,0.21668,0.021259,7.285799999999998,1.0145,0.84907,0.021259,0.1824300000000001,0.03603600000000001,0.021259,582.3800000000001,0.6267399999999999,8.5809,0.021259,0.01048899999999997,23.343999999999994,0.7879800000000001,0.014739000000000002,0.006537199999999993,0.28167,0.84907,0.5580099999999999,0.07377199999996265,3.759,4.065,-0.037716999999999945,0.010488999999999998,21.29099999999994,17.144,0.1264700000000003,0.014739000000000002,2.0812,78.81292499999999,0.84907,0.007271700000000006,1.7644,0.057599000000003286,0.007271699999999964,109.62,86.28,0.10221999999999909,5.8756,23.682000000000016,-0.037041,-0.018274999999999986,6.9879,0.11653999999999998,0.05833099999999991,4.5737,4.5737,8104.3,0.014297000000000004,0.015605000000000008,0.9857,0.0,15.635999999999967,4.2303999999999995,20.986000000000004,17.392,10.918,0
0.31522,0.09423700000000002,0.88811,10.499,232.03999999999996,0.0,0.38657,9.6115,1.6965,0.90576,0.42464,4.1346,0.23069,0.3865700000000001,87.89100000000008,4.1529,10.612,0.38657,0.22787,0.0,1.1049999999999995,0.33703,0.18580999999999998,0.73633,0.89421,3.3958,8.851799999999912,48.29,3.6362,-0.22371000000000013,0.22793000000000008,25.080999999999904,14.553,14.438,0.33584,1.6965,477.9469275,0.9057600000000001,0.19795999999999997,5.2191,0.009189900000002638,0.19867,106.21,106.21,0.8920224999999995,10.499,0.0,0.33224,0.19583999999999996,10.416,0.093495,0.06871499999999964,49.249,49.249,3843.3,0.19796000000000002,0.34802,0.78348,0.0,5.466525000000047,3.4366000000000003,20.116000000000014,18.145,92.242,0
-0.07447100000000001,0.83361,-0.24873000000000003,0.5772200000000005,-80.45900000000006,0.0,-0.07447100000000001,0.19960000000000022,2.127,0.16639,0.031822,-0.12658000000000014,0.011299999999999921,-0.07447099999999998,12660.0,0.02883199999999997,1.1996000000000002,-0.07447100000000001,-0.035012000000000015,34.622,0.7943299999999995,0.031813,-0.03501199999999999,0.005683699999999986,-0.12619,0.02883199999999997,0.2992899999999281,-0.37663000000000046,3.8696,0.38604,-0.02448700000000001,100.32999999999993,3.6378000000000004,2.5674,-0.013244999999999993,2.127,0.5638299999999958,0.41086,-0.006227099999999999,0.031181000000000125,0.21321999999999974,0.014956999999999998,55.127999999999986,20.506,-0.3691199999999988,0.23428999999999967,34.408000000000015,-0.066692,-0.03135500000000002,0.40737999999999985,0.58832,0.2748900000000001,0.2519499999999999,0.6221300000000003,-1842.2999999999993,-0.006227100000000041,-0.44756000000000007,1.0339000000000005,1.4691999999999998,10.541999999999916,17.8,100.96,3.6152999999999995,3.220700000000001,0
0.15025,0.05777399999999999,0.47494000000000003,9.2206,192.56999999999994,0.0,0.15025,16.309,0.9611,0.94223,0.15856,2.6006,0.21490000000000004,0.15025,102.09999999999991,3.5749,17.309,0.15025,0.15633,54.274,0.9116200000000001,0.0,0.15633000000000002,0.59708,0.93734,3.5749,0.0,1.0164,4.0097,-0.27292,0.35295000000000004,31.22700000000009,11.689,11.689,0.04706200000000001,0.9610999999999998,58.928575,0.9422300000000001,0.04896699999999998,5.5561,0.03421300000000116,0.0,80.405,26.130999999999986,1.0513000000000012,6.747,77.24400000000003,-0.056288,-0.05856600000000001,9.2206,0.05777399999999999,0.08555299999999999,2.0164,2.0164,4856.8,0.29735999999999996,0.15946,0.7238100000000003,0.0,6.725099999999884,13.968,21.94099999999999,16.636,2.056799999999999,0
0.23577,0.25585,0.51541,3.0145,31.238000000000056,-0.3498,0.23577,2.9085,5.5789,0.74415,0.23577,0.92151,0.12974000000000002,0.23577,129.01999999999998,2.829,3.9085,0.23577,0.04226100000000002,9.886499999999998,1.0271,0.0,0.04226099999999999,0.0756,0.076435,2.829,5.203925000000027,2.2534,2.8744,0.01441199999999998,0.08522200000000002,20.249000000000024,18.026,18.026,0.025731000000000004,5.5789,17.673750000000013,0.74415,0.004612199999999997,0.7109900000000002,0.017474999999997465,0.0,38.559,28.673000000000002,1.5602000000000018,2.4238999999999997,11.959000000000003,-0.48805,-0.087481,3.0145,0.25585,0.05547599999999964,3.2534,3.2534,385.9499999999998,0.17332000000000003,0.31683,0.82694,0.0,36.91899999999998,12.73,16.73899999999999,21.805,24.39,0
0.060313,0.59305,0.050575,1.1478000000000002,-20.25,0.12826,0.07523,0.5399899999999995,1.0807000000000002,0.32024,0.07523,0.21984000000000004,0.12789,0.07523,1351.8,0.2700100000000001,1.6861999999999995,0.07523,0.060083000000000025,31.89,1.2176,0.095941,0.04816999999999999,0.16483,0.32024,0.24486000000000008,0.8280799999999999,0.08328899999999972,4.507,0.4193,0.060083,107.80999999999995,3.3857,0.16178000000000026,0.095941,1.2662,1.1296999999999997,0.57109,0.076624,0.2034600000000002,0.1078199999999967,0.07662399999999997,94.20199999999998,62.312,0.5513300000000001,0.8281100000000006,34.464,0.011043,0.008819199999999972,0.6623000000000001,0.3422,0.29536000000000007,0.5273899999999996,0.9404899999999996,1625.1000000000004,0.07467500000000005,0.18834,0.9253299999999998,0.7833,11.44500000000005,5.8576,99.755,3.659,2.062000000000001,0
